cluster_id,canonical_name,canon_id,basis,flag,death,tabaqa,n_entries,n_books,books,variant_names,members
17748,جعفر بن مصعب، سمع عروة بن الزبير، سمع منه الزبير بن عبد الله، يعد في الحجازيين، اراه ابن الزبير بن العوام أخا عمر أو عمرو,,name,ok,,,1,1,tarikh_kabir_bukhari,جعفر بن مصعب، سمع عروة بن الزبير، سمع منه الزبير بن عبد الله، يعد في الحجازيين، اراه ابن الزبير بن العوام أخا عمر أو عمرو,tarikh_kabir_bukhari:
17749,جعفر بن معبد حدثنا أبو الوليد وحفص بن عمر قالا حدثنا شعبة أخبرني جعفر بن معبد: سمعت أنس بن مالك يقول: كنا إذا بايعنا النبي صلى الله عليه وسلم يلقننا: فيما استطعت,,name,ok,,,1,1,tarikh_kabir_bukhari,جعفر بن معبد حدثنا أبو الوليد وحفص بن عمر قالا حدثنا شعبة أخبرني جعفر بن معبد: سمعت أنس بن مالك يقول: كنا إذا بايعنا النبي صلى الله عليه وسلم يلقننا: فيما استطعت,tarikh_kabir_bukhari:
17750,جعفر بن مضر (1) سمع سعيد بن جبير قال الوسوسة محض الإيمان - قاله لنا أبو نعيم عن فطر,,name,ok,,,1,1,tarikh_kabir_bukhari,جعفر بن مضر (1) سمع سعيد بن جبير قال الوسوسة محض الإيمان - قاله لنا أبو نعيم عن فطر,tarikh_kabir_bukhari:
17751,جعفر بن أبي المغيرة الخزاعي عن سعيد بن جبير روى عنه مطرف وأشعث القمي ويعقوب القمي,,name,ok,,,1,1,tarikh_kabir_bukhari,جعفر بن أبي المغيرة الخزاعي عن سعيد بن جبير روى عنه مطرف وأشعث القمي ويعقوب القمي,tarikh_kabir_bukhari:
17752,جعفر بن ميمون أبو علي البصري بياع الأنماط سمع أبا عثمان، روى عنه الثوري ويحيى بن سعيد الفطان ووهيب بن خالد، قال لي علي ثنا أزهر بن سعد سمع جعفر بن ميمون عن أبي تميمة: عن أبي عثمان عن عبد الله بن مسعود أن النبي صلى الله عليه وسلم صلى العشاء فأقام ببطحاء مكة فخط عليه فإذا أنا برجال كأنهم الزط، قال لي أبو النعمان ثنا معتمر عن أبيه قال أخبرني أبو تميمة: عن عمرو - ولعله أن يكون البكالي - حدثه عمرو عن ابن مسعود عن النبي صلى الله عليه وسلم - بهذا وجعل النبي صلى الله عليه وسلم يقرأ عليهم، ولا يعرف لعمرو سماع من ابن مسعود، وقال لنا علي حدثنا يعقوب بن ابراهيم,,name,ok,,,1,1,tarikh_kabir_bukhari,جعفر بن ميمون أبو علي البصري بياع الأنماط سمع أبا عثمان، روى عنه الثوري ويحيى بن سعيد الفطان ووهيب بن خالد، قال لي علي ثنا أزهر بن سعد سمع جعفر بن ميمون عن أبي تميمة: عن أبي عثمان عن عبد الله بن مسعود أن النبي صلى الله عليه وسلم صلى العشاء فأقام ببطحاء مكة فخط عليه فإذا أنا برجال كأنهم الزط، قال لي أبو النعمان ثنا معتمر عن أبيه قال أخبرني أبو تميمة: عن عمرو - ولعله أن يكون البكالي - حدثه عمرو عن ابن مسعود عن النبي صلى الله عليه وسلم - بهذا وجعل النبي صلى الله عليه وسلم يقرأ عليهم، ولا يعرف لعمرو سماع من ابن مسعود، وقال لنا علي حدثنا يعقوب بن ابراهيم,tarikh_kabir_bukhari:
17753,جعفر بن المعذل، روى عنه أسامة بن زيد، يعد في أهل الحجاز، منقطع,,name,ok,,,1,1,tarikh_kabir_bukhari,جعفر بن المعذل، روى عنه أسامة بن زيد، يعد في أهل الحجاز، منقطع,tarikh_kabir_bukhari:
17754,جعفر بن نجيح، عن عبد الرحمن بن القاسم وعطاء,,name,ok,,,1,1,tarikh_kabir_bukhari,جعفر بن نجيح، عن عبد الرحمن بن القاسم وعطاء,tarikh_kabir_bukhari:
17755,جعفر بن نصر (1) سمع سعيد بن جبير قال: الوسوسة محض الإيمان,,name,ok,,,1,1,tarikh_kabir_bukhari,جعفر بن نصر (1) سمع سعيد بن جبير قال: الوسوسة محض الإيمان,tarikh_kabir_bukhari:
17756,جعفر بن يحيى بن ثوبان، سمع عمه عمارة بن ثوبان، سمع منه أبو عاصم، يعد في أهل الحجاز، وقال عبيد بن عقيل: حدثنا جعفر بن يحيى القواس سمع عطاء وعبد الله بن عبيد,,name,ok,,,1,1,tarikh_kabir_bukhari,جعفر بن يحيى بن ثوبان، سمع عمه عمارة بن ثوبان، سمع منه أبو عاصم، يعد في أهل الحجاز، وقال عبيد بن عقيل: حدثنا جعفر بن يحيى القواس سمع عطاء وعبد الله بن عبيد,tarikh_kabir_bukhari:
17757,جابر بن أسامة الجهني، قال لي الحزامي حدثني عبد الله بن موسى قال حدثني أسامة عن معاذ بن عبد الله عن جابر ابن أسامة: لقيت النبي صلى الله عليه وسلم بالسوق,,name,ok,,,1,1,tarikh_kabir_bukhari,جابر بن أسامة الجهني، قال لي الحزامي حدثني عبد الله بن موسى قال حدثني أسامة عن معاذ بن عبد الله عن جابر ابن أسامة: لقيت النبي صلى الله عليه وسلم بالسوق,tarikh_kabir_bukhari:
17758,جابر بن آزاذ المقرأى (4) سمع عمرا البكالى، روى,,name,ok,,,1,1,tarikh_kabir_bukhari,جابر بن آزاذ المقرأى (4) سمع عمرا البكالى، روى,tarikh_kabir_bukhari:
