tabaqa_order,tabaqa,tabaqa_basis,name_norm,display_name,n_books,n_entries,source_types,books,pages
2,٢ كبار التابعين,text:وفاة,يحيي بن عبد الله,يحيى بن عبد الله,2,5,biography/ṭabaqāt; general/jarḥ+taʿdīl,lisan_mizan_ibnhajar; tabaqat_ibnsad,tabaqat_ibnsad:ج7/ص541 | tabaqat_ibnsad:ج7/ص556 | tabaqat_ibnsad:ج8/ص49
2,٢ كبار التابعين,text:وفاة,يزيد بن عبد الرحمن بن ابي مالك الهمداني,يزيد بن عبد الرحمن بن أبي مالك الهمداني,2,2,biography; marāsīl/connection,jami_tahsil_alai; siyar_dhahabi,siyar_dhahabi:ج5/ص437
2,٢ كبار التابعين,text:وفاة,يوسف بن يعقوب,يوسف بن يعقوب,2,4,biography/ṭabaqāt; general,tabaqat_ibnsad; tarikh_kabir_bukhari,tabaqat_ibnsad:ج7/ص593 | tabaqat_ibnsad:ج8/ص106
3,٣ التابعون,arsanad:death,ابراهيم بن ابي حره,إبراهيم بن أبي حرة,2,2,biography/ṭabaqāt; general/jarḥ+taʿdīl,lisan_mizan_ibnhajar; tabaqat_ibnsad,
3,٣ التابعون,arsanad~:tabaqa,ابو بكر بن عبد الرحمن بن الحارث بن,أبو بكر بن عبد الرحمن بن الحارث بن,2,2,general (six-books); marāsīl/connection,jami_tahsil_alai; kashif_dhahabi,
3,٣ التابعون,text:تابعي,ابو تميم الجيشاني عبد الله بن مالك,أبو تميم الجيشاني: عبد الله بن مالك. [=,2,2,biography; general (six-books),kashif_dhahabi; siyar_dhahabi,siyar_dhahabi:ج4/ص73
3,٣ التابعون,arsanad~:tabaqa,اسحاق بن عبد الله بن ابي طلحه عن,إسحاق بن عبد الله بن أبي طلحة. عن,2,2,general (six-books); marāsīl/connection,jami_tahsil_alai; kashif_dhahabi,
3,٣ التابعون,arsanad:death,اسد بن وداعه,أسد بن وداعة,3,3,biography/ṭabaqāt; general/jarḥ+taʿdīl; jarḥ (ḍuʿafāʾ),lisan_mizan_ibnhajar; mughni_duafa_dhahabi; tabaqat_ibnsad,
3,٣ التابعون,text:تابعي,اسماعيل بن ابي شعيب,إسماعيل بن أبي شعيب,2,2,general/jarḥ+taʿdīl; jarḥ (ḍuʿafāʾ),lisan_mizan_ibnhajar; mughni_duafa_dhahabi,
3,٣ التابعون,text:تابعي,اسماعيل بن جستاس,إسماعيل بن جستاس,2,2,general/jarḥ+taʿdīl; jarḥ (ḍuʿafāʾ),duafa_uqayli; lisan_mizan_ibnhajar,duafa_uqayli:ج1/ص81
3,٣ التابعون,arsanad~:tabaqa,اسماعيل بن عبيد الله بن سلمان المكي,إسماعيل بن عبيد الله بن سلمان المكي,3,3,general/jarḥ+taʿdīl; jarḥ (ḍuʿafāʾ),duafa_uqayli; lisan_mizan_ibnhajar; mughni_duafa_dhahabi,duafa_uqayli:ج1/ص86
3,٣ التابعون,text:تابعي,اسماعيل بن هشام,إسماعيل بن هشام,2,2,general/jarḥ+taʿdīl; jarḥ (ḍuʿafāʾ),lisan_mizan_ibnhajar; mughni_duafa_dhahabi,
3,٣ التابعون,arsanad:death,الجعد بن درهم,الجعد بن درهم,3,3,biography; general/jarḥ+taʿdīl; jarḥ (ḍuʿafāʾ),lisan_mizan_ibnhajar; mughni_duafa_dhahabi; siyar_dhahabi,
3,٣ التابعون,text:تابعي,السايب بن مالك,السائب بن مالك,2,2,general; general/jarḥ+taʿdīl,lisan_mizan_ibnhajar; tarikh_kabir_bukhari,
3,٣ التابعون,arsanad~:tabaqa,العلا بن زياد بن مطر بن شريح العدوي,العلاء بن زياد بن مطر بن شريح العدوي,2,2,biography; biography/ṭabaqāt,siyar_dhahabi; tabaqat_ibnsad,siyar_dhahabi:ج4/ص202 | tabaqat_ibnsad:ج9/ص216
3,٣ التابعون,arsanad~:tabaqa,القاسم بن عبد الرحمن بن عبد الله بن,القاسم بن عبد الرحمن بن عبد الله بن,2,2,general (six-books); marāsīl/connection,jami_tahsil_alai; kashif_dhahabi,
3,٣ التابعون,arsanad:tabaqa,القاسم بن مهران,القاسم بن مهران,3,3,general; general/jarḥ+taʿdīl; jarḥ (ḍuʿafāʾ),duafa_uqayli; lisan_mizan_ibnhajar; tarikh_kabir_bukhari,lisan_mizan_ibnhajar:ج9/ص394 | duafa_uqayli:ج3/ص474
3,٣ التابعون,arsanad:tabaqa,اياس بن خليفه,إياس بن خليفة,2,2,biography/ṭabaqāt; jarḥ (ḍuʿafāʾ),duafa_uqayli; tabaqat_ibnsad,tabaqat_ibnsad:ج8/ص37 | duafa_uqayli:ج1/ص33
3,٣ التابعون,arsanad:tabaqa,بجير بن ابي بجير,بجير بن أبي بجير,2,2,biography/ṭabaqāt; general/jarḥ+taʿdīl,lisan_mizan_ibnhajar; tabaqat_ibnsad,lisan_mizan_ibnhajar:ج9/ص265 | tabaqat_ibnsad:ج3/ص483
3,٣ التابعون,arsanad:tabaqa,بشر بن عاصم,بشر بن عاصم,2,2,biography/ṭabaqāt; general/jarḥ+taʿdīl,lisan_mizan_ibnhajar; tabaqat_ibnsad,tabaqat_ibnsad:ج8/ص80
3,٣ التابعون,text:تابعي,بكر بن قرواش,بكر بن قرواش,2,2,general/jarḥ+taʿdīl; jarḥ (ḍuʿafāʾ),duafa_uqayli; lisan_mizan_ibnhajar,duafa_uqayli:ج1/ص149
3,٣ التابعون,text:تابعي,جاريه بن ابي عمران,جارية بن أبي عمران,2,2,biography/ṭabaqāt; general/jarḥ+taʿdīl,lisan_mizan_ibnhajar; tabaqat_ibnsad,tabaqat_ibnsad:ج7/ص551
3,٣ التابعون,arsanad~:death,جعفر بن محمد بن عباد بن جعفر المخزومي,جعفر بن محمد بن عباد بن جعفر المخزومي,2,2,general/jarḥ+taʿdīl; jarḥ (ḍuʿafāʾ),duafa_uqayli; lisan_mizan_ibnhajar,duafa_uqayli:ج1/ص185
3,٣ التابعون,text:تابعي,حسان بن محرش,حسان بن محرش,2,2,general/jarḥ+taʿdīl; jarḥ (ḍuʿafāʾ),duafa_ibnjawzi; lisan_mizan_ibnhajar,
3,٣ التابعون,arsanad:tabaqa,حميد بن عبد الرحمن,حميد بن عبد الرحمن,2,4,biography/ṭabaqāt; general/jarḥ+taʿdīl,lisan_mizan_ibnhajar; tabaqat_ibnsad,tabaqat_ibnsad:ج7/ص152
3,٣ التابعون,text:تابعي,حميد بن عبد الرحمن الحميري,حميد بن عبد الرحمن الحميري,2,2,biography; biography/ṭabaqāt,siyar_dhahabi; tabaqat_ibnsad,siyar_dhahabi:ج4/ص293 | tabaqat_ibnsad:ج9/ص147
3,٣ التابعون,arsanad:tabaqa,خالد بن كيسان,خالد بن كيسان,2,2,general; general/jarḥ+taʿdīl,lisan_mizan_ibnhajar; tarikh_kabir_bukhari,
3,٣ التابعون,arsanad~:tabaqa,خبيب بن عبد الرحمن بن اردك,• خبيب بن عبد الرحمن بن أردك,2,2,general/jarḥ+taʿdīl; jarḥ (ḍuʿafāʾ),lisan_mizan_ibnhajar; mughni_duafa_dhahabi,lisan_mizan_ibnhajar:ج3/ص352
3,٣ التابعون,arsanad:death,داود بن فراهيج,داود بن فراهيج,4,4,biography/ṭabaqāt; general/jarḥ+taʿdīl; ikhtilāṭ,ightibat_sibt_ibnajami; kawakib_nayyirat; lisan_mizan_ibnhajar; tabaqat_ibnsad,tabaqat_ibnsad:ج7/ص305
3,٣ التابعون,arsanad~:tabaqa,زفر بن وثيمه بن مالك بن اوس بن الحدثان,زفر بن وثيمة بن مالك بن أوس بن الحدثان,2,2,general; general/jarḥ+taʿdīl,lisan_mizan_ibnhajar; tarikh_kabir_bukhari,lisan_mizan_ibnhajar:ج9/ص303
3,٣ التابعون,arsanad:death,زيد بن رفيع,زيد بن رفيع,2,2,biography/ṭabaqāt; general/jarḥ+taʿdīl,lisan_mizan_ibnhajar; tabaqat_ibnsad,tabaqat_ibnsad:ج9/ص485
3,٣ التابعون,arsanad:tabaqa,سعيد بن ابي هند,سعيد بن أبي هند,2,2,biography; biography/ṭabaqāt,siyar_dhahabi; tabaqat_ibnsad,siyar_dhahabi:ج5/ص9 | tabaqat_ibnsad:ج7/ص426
3,٣ التابعون,arsanad:tabaqa,سعيد بن عبد الرحمن,سعيد بن عبد الرحمن,2,4,biography/ṭabaqāt; general/jarḥ+taʿdīl,lisan_mizan_ibnhajar; tabaqat_ibnsad,tabaqat_ibnsad:ج7/ص418 | tabaqat_ibnsad:ج7/ص489 | tabaqat_ibnsad:ج7/ص584
3,٣ التابعون,text:تابعي,سلمه بن حبيب,سلمة بن حبيب,2,2,general/jarḥ+taʿdīl; jarḥ (ḍuʿafāʾ),lisan_mizan_ibnhajar; mughni_duafa_dhahabi,
3,٣ التابعون,text:تابعي,سليمان بن عبد الله,سليمان بن عبد الله,2,2,general; general/jarḥ+taʿdīl,lisan_mizan_ibnhajar; tarikh_kabir_bukhari,lisan_mizan_ibnhajar:ج9/ص318
3,٣ التابعون,arsanad~:tabaqa,شعيب بن محمد بن عبد الله بن عمرو,شعيب بن محمد بن عبد الله بن عمرو,2,2,general (six-books); marāsīl/connection,jami_tahsil_alai; kashif_dhahabi,
3,٣ التابعون,arsanad:tabaqa,صدقه بن يسار,صدقة بن يسار,2,2,biography/ṭabaqāt; general/jarḥ+taʿdīl,lisan_mizan_ibnhajar; tabaqat_ibnsad,tabaqat_ibnsad:ج8/ص46
3,٣ التابعون,arsanad~:tabaqa,طلحه بن عبد الله بن عبد الرحمن بن,طلحة بن عبد الله بن عبد الرحمن بن,2,2,general (six-books); marāsīl/connection,jami_tahsil_alai; kashif_dhahabi,
3,٣ التابعون,text:تابعي,ع عمرو بن عبد الله السبيعي,[ع] عمرو بن عبد الله السبيعي,2,2,ikhtilāṭ; tadlīs,ightibat_sibt_ibnajami; tabaqat_mudallisin_ibnhajar,tabaqat_mudallisin_ibnhajar:ج0/ص42
3,٣ التابعون,arsanad:tabaqa,عاصم بن ضمره,عاصم بن ضمرة,2,2,biography/ṭabaqāt; general/jarḥ+taʿdīl,lisan_mizan_ibnhajar; tabaqat_ibnsad,lisan_mizan_ibnhajar:ج9/ص331
3,٣ التابعون,arsanad~:tabaqa,عاصم بن عبيد الله بن عاصم بن عمر,عاصم بن عبيد الله بن عاصم بن عمر,2,2,jarḥ (ḍuʿafāʾ),duafa_ibnjawzi; mughni_duafa_dhahabi,
3,٣ التابعون,text:تابعي,عبد الرحمن السدي,عبد الرحمن السدي,2,2,general/jarḥ+taʿdīl; jarḥ (ḍuʿafāʾ),duafa_uqayli; lisan_mizan_ibnhajar,duafa_uqayli:ج3/ص3
3,٣ التابعون,arsanad:tabaqa,عبد الرحمن بن ابي بكر,عبد الرحمن بن أبي بكر,2,3,biography/ṭabaqāt; general/jarḥ+taʿdīl,lisan_mizan_ibnhajar; tabaqat_ibnsad,lisan_mizan_ibnhajar:ج9/ص352 | tabaqat_ibnsad:ج7/ص449 | tabaqat_ibnsad:ج8/ص57
3,٣ التابعون,arsanad:tabaqa,عبد الرحمن بن ثابت,عبد الرحمن بن ثابت,2,2,biography/ṭabaqāt; general/jarḥ+taʿdīl,lisan_mizan_ibnhajar; tabaqat_ibnsad,tabaqat_ibnsad:ج4/ص239
3,٣ التابعون,arsanad:tabaqa,عبد الرحمن بن سعد,عبد الرحمن بن سعد,2,2,biography/ṭabaqāt; general,tabaqat_ibnsad; tarikh_kabir_bukhari,tabaqat_ibnsad:ج7/ص169
3,٣ التابعون,text:تابعي,عبد الرحمن بن صفوان بن اميه مختلف في,عبد الرحمن بن صفوان بن أمية مختلف في,2,2,general (six-books); marāsīl/connection,jami_tahsil_alai; kashif_dhahabi,
3,٣ التابعون,arsanad:tabaqa,عبد الرحمن بن فروخ,عبد الرحمن بن فروخ,2,2,biography/ṭabaqāt; general,tabaqat_ibnsad; tarikh_kabir_bukhari,
3,٣ التابعون,arsanad:tabaqa,عبد الرحمن بن يزيد,عبد الرحمن بن يزيد,2,3,biography/ṭabaqāt; general,tabaqat_ibnsad; tarikh_kabir_bukhari,tabaqat_ibnsad:ج7/ص86 | tabaqat_ibnsad:ج8/ص242
3,٣ التابعون,arsanad:tabaqa,عبد الله بن ابي سفيان,عبد الله بن أبي سفيان,2,2,biography/ṭabaqāt; general/jarḥ+taʿdīl,lisan_mizan_ibnhajar; tabaqat_ibnsad,lisan_mizan_ibnhajar:ج9/ص340 | tabaqat_ibnsad:ج7/ص515
3,٣ التابعون,arsanad:tabaqa,عبد الله بن القاسم,عبد الله بن القاسم,2,2,general; general/jarḥ+taʿdīl,lisan_mizan_ibnhajar; tarikh_kabir_bukhari,
3,٣ التابعون,arsanad~:death,عبد الله بن المسور بن عون بن جعفر بن ابي طالب ابو جعفر الهاشمي المدايني,عبد الله بن المسور بن عون بن جعفر بن أبي طالب أبو جعفر الهاشمي المدائني,2,2,general/jarḥ+taʿdīl; jarḥ (ḍuʿafāʾ),duafa_uqayli; lisan_mizan_ibnhajar,duafa_uqayli:ج2/ص306
3,٣ التابعون,arsanad:tabaqa,عبد الله بن بشر,عبد الله بن بشر,2,2,general; jarḥ (ḍuʿafāʾ),duafa_uqayli; tarikh_kabir_bukhari,duafa_uqayli:ج2/ص235
3,٣ التابعون,arsanad:tabaqa,عبد الله بن حاجب بن عامر بن المنتفق,عبد الله بن حاجب بن عامر بن المنتفق,2,2,general (six-books); general/jarḥ+taʿdīl,kashif_dhahabi; lisan_mizan_ibnhajar,lisan_mizan_ibnhajar:ج9/ص337
3,٣ التابعون,arsanad:tabaqa,عبد الله بن رافع,عبد الله بن رافع,2,3,biography/ṭabaqāt; general,tabaqat_ibnsad; tarikh_kabir_bukhari,tabaqat_ibnsad:ج7/ص252 | tabaqat_ibnsad:ج7/ص293
3,٣ التابعون,arsanad:tabaqa,عبد الله بن سراقه,عبد الله بن سراقة,2,2,biography/ṭabaqāt; jarḥ (ḍuʿafāʾ),duafa_uqayli; tabaqat_ibnsad,tabaqat_ibnsad:ج4/ص132 | duafa_uqayli:ج2/ص263
3,٣ التابعون,arsanad~:tabaqa,عبد الله بن عبيد الله بن ابي مليكه,عبد الله بن عبيد الله بن أبي مليكة,2,2,general (six-books); marāsīl/connection,jami_tahsil_alai; kashif_dhahabi,
3,٣ التابعون,arsanad:tabaqa,عبد الله بن عثمان,عبد الله بن عثمان,2,4,biography/ṭabaqāt; general,tabaqat_ibnsad; tarikh_kabir_bukhari,tabaqat_ibnsad:ج5/ص392 | tabaqat_ibnsad:ج8/ص49 | tabaqat_ibnsad:ج8/ص56
3,٣ التابعون,arsanad:tabaqa,عبد الله بن قيس,عبد الله بن قيس,2,7,biography/ṭabaqāt; general/jarḥ+taʿdīl,lisan_mizan_ibnhajar; tabaqat_ibnsad,tabaqat_ibnsad:ج3/ص459 | tabaqat_ibnsad:ج4/ص328 | tabaqat_ibnsad:ج6/ص43 | tabaqat_ibnsad:ج7/ص236
3,٣ التابعون,text:تابعي,عبد الله بن محمد الليثي عن تابعي صغير,عبد الله بن محمد الليثي عن تابعي صغير,2,2,general (six-books); jarḥ (ḍuʿafāʾ),kashif_dhahabi; mughni_duafa_dhahabi,
3,٣ التابعون,arsanad:tabaqa,عبد الله بن مره,عبد الله بن مرة,2,2,biography/ṭabaqāt; general,tabaqat_ibnsad; tarikh_kabir_bukhari,tabaqat_ibnsad:ج8/ص408
3,٣ التابعون,arsanad:tabaqa,عبد الله بن نافع بن العميا,عبد الله بن نافع بن العمياء,2,2,general/jarḥ+taʿdīl; jarḥ (ḍuʿafāʾ),duafa_uqayli; lisan_mizan_ibnhajar,lisan_mizan_ibnhajar:ج9/ص347 | duafa_uqayli:ج2/ص310
3,٣ التابعون,arsanad~:tabaqa,عبيد الله بن عبد الله ابو المنيب العتكي,عبيد الله بن عبد الله أبو المنيب العتكي,2,2,general (six-books); jarḥ (ḍuʿafāʾ),duafa_ibnjawzi; kashif_dhahabi,kashif_dhahabi:ج1/ص682
3,٣ التابعون,arsanad:tabaqa,عبيد بن عمير,عبيد بن عمير,2,2,biography/ṭabaqāt; general/jarḥ+taʿdīl,lisan_mizan_ibnhajar; tabaqat_ibnsad,lisan_mizan_ibnhajar:ج9/ص367 | tabaqat_ibnsad:ج8/ص24
3,٣ التابعون,arsanad:death,عزره بن قيس,عزرة بن قيس,2,3,biography/ṭabaqāt; general/jarḥ+taʿdīl,lisan_mizan_ibnhajar; tabaqat_ibnsad,tabaqat_ibnsad:ج8/ص332
3,٣ التابعون,arsanad:tabaqa,علي بن زيد بن جدعان,علي بن زيد بن جدعان,2,2,biography/ṭabaqāt; jarḥ (ḍuʿafāʾ),duafa_uqayli; tabaqat_ibnsad,
3,٣ التابعون,arsanad:tabaqa,عماره بن عمير,عمارة بن عمير,2,2,biography/ṭabaqāt; general/jarḥ+taʿdīl,lisan_mizan_ibnhajar; tabaqat_ibnsad,tabaqat_ibnsad:ج8/ص405
3,٣ التابعون,arsanad:tabaqa,عمرو بن عمير,عمرو بن عمير,2,2,biography/ṭabaqāt; general/jarḥ+taʿdīl,lisan_mizan_ibnhajar; tabaqat_ibnsad,lisan_mizan_ibnhajar:ج9/ص385 | tabaqat_ibnsad:ج9/ص73
3,٣ التابعون,arsanad:tabaqa,عمير بن سعيد,عمير بن سعيد,3,4,biography/ṭabaqāt; general/jarḥ+taʿdīl; jarḥ (ḍuʿafāʾ),duafa_uqayli; lisan_mizan_ibnhajar; tabaqat_ibnsad,tabaqat_ibnsad:ج5/ص294 | tabaqat_ibnsad:ج8/ص290
3,٣ التابعون,text:تابعي,ق زياد بن ابي مريم الجزري,"ق , زياد بن أبي مريم الجزري",2,2,general/jarḥ+taʿdīl; jarḥ (ḍuʿafāʾ),lisan_mizan_ibnhajar; mughni_duafa_dhahabi,lisan_mizan_ibnhajar:ج9/ص305
3,٣ التابعون,arsanad:tabaqa,كثير بن السايب,كثير بن السائب,2,2,biography/ṭabaqāt; general/jarḥ+taʿdīl,lisan_mizan_ibnhajar; tabaqat_ibnsad,lisan_mizan_ibnhajar:ج9/ص397 | tabaqat_ibnsad:ج6/ص565
3,٣ التابعون,text:تابعي,محمد بن اسلم,محمد بن أسلم,2,2,general; general/jarḥ+taʿdīl,lisan_mizan_ibnhajar; tarikh_kabir_bukhari,
3,٣ التابعون,arsanad:tabaqa,محمد بن زياد,محمد بن زياد,2,2,biography/ṭabaqāt; general/jarḥ+taʿdīl,lisan_mizan_ibnhajar; tabaqat_ibnsad,
3,٣ التابعون,arsanad~:tabaqa,محمد بن مسلم بن تدرس ابو الزبير المكي,محمد بن مسلم بن تدرس أبو الزبير المكي,2,2,jarḥ (ḍuʿafāʾ); marāsīl/connection,duafa_ibnjawzi; jami_tahsil_alai,
3,٣ التابعون,text:تابعي,محمد بن مسلمه الانصاري,محمد بن مسلمة الأنصاري,2,2,general/jarḥ+taʿdīl; jarḥ (ḍuʿafāʾ),duafa_uqayli; lisan_mizan_ibnhajar,duafa_uqayli:ج4/ص140
3,٣ التابعون,text:تابعي,مسعده بن اليسع الباهلي,مسعدة بن اليسع الباهلي,2,2,general/jarḥ+taʿdīl; jarḥ (ḍuʿafāʾ),duafa_uqayli; lisan_mizan_ibnhajar,duafa_uqayli:ج4/ص245
3,٣ التابعون,arsanad:tabaqa,مسلم بن عبد الله,مسلم بن عبد الله,2,3,general/jarḥ+taʿdīl; jarḥ (ḍuʿafāʾ),duafa_uqayli; lisan_mizan_ibnhajar,duafa_uqayli:ج4/ص152
3,٣ التابعون,arsanad:tabaqa,مسلم بن يناق,مسلم بن يناق,2,2,biography/ṭabaqāt; general,tabaqat_ibnsad; tarikh_kabir_bukhari,tabaqat_ibnsad:ج8/ص37
3,٣ التابعون,arsanad:tabaqa,مشرح بن هاعان,مشرح بن هاعان,2,2,biography/ṭabaqāt; jarḥ (ḍuʿafāʾ),duafa_uqayli; tabaqat_ibnsad,
3,٣ التابعون,text:تابعي,وحبحاب بن ابي الحبحاب,وحبحاب بن أبي الحبحاب,2,2,general/jarḥ+taʿdīl; jarḥ (ḍuʿafāʾ),lisan_mizan_ibnhajar; mughni_duafa_dhahabi,
3,٣ التابعون,arsanad~:tabaqa,يحيي بن عبد الرحمن بن حاطب بن ابي,يحيى بن عبد الرحمن بن حاطب بن أبي,2,2,general (six-books); marāsīl/connection,jami_tahsil_alai; kashif_dhahabi,
3,٣ التابعون,arsanad:tabaqa,يحيي بن عبيد,يحيى بن عبيد,2,2,biography/ṭabaqāt; general,tabaqat_ibnsad; tarikh_kabir_bukhari,
3,٣ التابعون,arsanad:tabaqa,يزيد بن اوس,يزيد بن أوس,2,2,biography/ṭabaqāt; general,tabaqat_ibnsad; tarikh_kabir_bukhari,tabaqat_ibnsad:ج6/ص68
4,٤ صغار التابعين,text:تابعي,البغوي عبد الله بن محمد بن عبد العزيز,البغوي: عبد الله بن محمد بن عبد العزيز [4409],2,2,biography; general/jarḥ+taʿdīl,lisan_mizan_ibnhajar; siyar_dhahabi,lisan_mizan_ibnhajar:ج9/ص198 | siyar_dhahabi:ج14/ص440
4,٤ صغار التابعين,arsanad:tabaqa,الحسن بن عمرو,الحسن بن عمرو,2,2,biography/ṭabaqāt; general/jarḥ+taʿdīl,lisan_mizan_ibnhajar; tabaqat_ibnsad,tabaqat_ibnsad:ج8/ص460
4,٤ صغار التابعين,arsanad:tabaqa,الزبير بن عثمان بن عبد الله بن سراقه,الزبير بن عثمان بن عبد الله بن سراقة,2,2,general (six-books); general/jarḥ+taʿdīl,kashif_dhahabi; lisan_mizan_ibnhajar,lisan_mizan_ibnhajar:ج9/ص303
